XX_RA_SALESPERSON_ID,A10414A,996891
XX_RA_SALESPERSON_ID,A10415A,485488
XX_RA_SALESPERSON_ID,A10416A,485606
XX_RA_SALESPERSON_ID,A104808,996891
XX_RA_SALESPERSON_ID,A104813,481013
XX_RA_SALESPERSON_ID,A104825,481012
XX_RA_SALESPERSON_ID,A104834,480995
XX_RA_SALESPERSON_ID,A104871,480992
XX_RA_SALESPERSON_ID,A104876,481002
XX_RA_SALESPERSON_ID,A104890,480967
XX_RA_SALESPERSON_ID,A104891,480974
XX_RA_SALESPERSON_ID,A104A19,480992
XX_RA_SALESPERSON_ID,A104A72,480992
XX_RA_SALESPERSON_ID,A104A85,996891
XX_RA_SALESPERSON_ID,A104B62,480992
XX_RA_SALESPERSON_ID,A104B63,481002
XX_RA_SALESPERSON_ID,A104C07,480974
XX_RA_SALESPERSON_ID,A104C11,480992
XX_RA_SALESPERSON_ID,A104CBK,481006
XX_RA_SALESPERSON_ID,A104CGW,481013
XX_RA_SALESPERSON_ID,A104CTE,480974
XX_RA_SALESPERSON_ID,A104CXQ,480967
XX_RA_SALESPERSON_ID,A104CXU,480974
XX_RA_SALESPERSON_ID,A104E1T,481006
XX_RA_SALESPERSON_ID,A104E85,481006
XX_RA_SALESPERSON_ID,A104J2Z,480967
XX_RA_SALESPERSON_ID,A104J3A,480974
XX_RA_SALESPERSON_ID,A104J3C,480995
XX_RA_SALESPERSON_ID,A104J3D,481002
XX_RA_SALESPERSON_ID,A104N17,480967
XX_RA_SALESPERSON_ID,A105000,480959
XX_RA_SALESPERSON_ID,A10501A,481157
XX_RA_SALESPERSON_ID,A10502A,481116
XX_RA_SALESPERSON_ID,A10503A,481143
XX_RA_SALESPERSON_ID,A10504A,481121
XX_RA_SALESPERSON_ID,A10505A,481268
XX_RA_SALESPERSON_ID,A10506A,481132
XX_RA_SALESPERSON_ID,A10507A,481140
XX_RA_SALESPERSON_ID,A10508A,481151
XX_RA_SALESPERSON_ID,A10509A,481259
XX_RA_SALESPERSON_ID,A105818,481151
XX_RA_SALESPERSON_ID,A105821,481143
XX_RA_SALESPERSON_ID,A105822,481132
XX_RA_SALESPERSON_ID,A105826,481116
XX_RA_SALESPERSON_ID,A105829,481140
XX_RA_SALESPERSON_ID,A105830,481140
XX_RA_SALESPERSON_ID,A105833,481132
XX_RA_SALESPERSON_ID,A105838,481259
XX_RA_SALESPERSON_ID,A105839,481140
XX_RA_SALESPERSON_ID,A105846,481116
XX_RA_SALESPERSON_ID,A105A05,481116
XX_RA_SALESPERSON_ID,A105B68,481121
XX_RA_SALESPERSON_ID,A105C20,481116
XX_RA_SALESPERSON_ID,A105C30,481132
XX_RA_SALESPERSON_ID,A105C31,481140
XX_RA_SALESPERSON_ID,A105CDE,481268
XX_RA_SALESPERSON_ID,A105CJB,481121
XX_RA_SALESPERSON_ID,A105CJV,481259
XX_RA_SALESPERSON_ID,A105CNB,481132
XX_RA_SALESPERSON_ID,A105CXV,481116
XX_RA_SALESPERSON_ID,A105CXW,481121
XX_RA_SALESPERSON_ID,A105CXX,481132
XX_RA_SALESPERSON_ID,A105CXY,481140
XX_RA_SALESPERSON_ID,A105E16,481140
XX_RA_SALESPERSON_ID,A105E22,481116
XX_RA_SALESPERSON_ID,A105E90,481268
XX_RA_SALESPERSON_ID,A105IEB,481116
XX_RA_SALESPERSON_ID,A105IGF,481132
XX_RA_SALESPERSON_ID,A105IHV,481140
XX_RA_SALESPERSON_ID,A105IJB,481121
XX_RA_SALESPERSON_ID,A105IJV,481259
XX_RA_SALESPERSON_ID,A105ITH,481140
XX_RA_SALESPERSON_ID,A105J3B,481268
XX_RA_SALESPERSON_ID,A105J3F,481116
XX_RA_SALESPERSON_ID,A105J3G,481121
XX_RA_SALESPERSON_ID,A105J3H,481132
XX_RA_SALESPERSON_ID,A105J3J,481151
XX_RA_SALESPERSON_ID,A105J3K,481140
XX_RA_SALESPERSON_ID,A106000,0
XX_RA_SALESPERSON_ID,A10601A,480975
XX_RA_SALESPERSON_ID,A10602A,481431
XX_RA_SALESPERSON_ID,A10603A,481249
XX_RA_SALESPERSON_ID,A10604A,996909
XX_RA_SALESPERSON_ID,A106246,996909
XX_RA_SALESPERSON_ID,A106659,996909
XX_RA_SALESPERSON_ID,A106777,996909
XX_RA_SALESPERSON_ID,A106A12,996909
XX_RA_SALESPERSON_ID,A106A80,996909
XX_RA_SALESPERSON_ID,A106A81,996909
XX_RA_SALESPERSON_ID,A106E1W,480975
XX_RA_SALESPERSON_ID,A106E1X,996909
XX_RA_SALESPERSON_ID,A106E1Y,996909
XX_RA_SALESPERSON_ID,A106E2H,996909
XX_RA_SALESPERSON_ID,A106E75,481431
XX_RA_SALESPERSON_ID,A106E87,481249
XX_RA_SALESPERSON_ID,A107000,0
XX_RA_SALESPERSON_ID,A108000,0
XX_RA_SALESPERSON_ID,A110000,168788
XX_RA_SALESPERSON_ID,A111000,188011
XX_RA_SALESPERSON_ID,A11101A,480948
XX_RA_SALESPERSON_ID,A11102A,481435
XX_RA_SALESPERSON_ID,A11103A,480953
XX_RA_SALESPERSON_ID,A11104A,480963
XX_RA_SALESPERSON_ID,A11106A,480980
XX_RA_SALESPERSON_ID,A11108A,480990
XX_RA_SALESPERSON_ID,A11109A,481226
XX_RA_SALESPERSON_ID,A111259,480948
XX_RA_SALESPERSON_ID,A111265,480990
XX_RA_SALESPERSON_ID,A111266,480990
XX_RA_SALESPERSON_ID,A111267,480953
XX_RA_SALESPERSON_ID,A111273,480948
XX_RA_SALESPERSON_ID,A111B48,480948
XX_RA_SALESPERSON_ID,A111B66,481435
XX_RA_SALESPERSON_ID,A111B79,480980
XX_RA_SALESPERSON_ID,A111B86,480948
XX_RA_SALESPERSON_ID,A111CA7,480980
XX_RA_SALESPERSON_ID,A111CA8,480980
XX_RA_SALESPERSON_ID,A111CB1,480948
XX_RA_SALESPERSON_ID,A111CB8,480948
XX_RA_SALESPERSON_ID,A111CB9,480953
XX_RA_SALESPERSON_ID,A111CBL,480948
XX_RA_SALESPERSON_ID,A111CSB,480948
XX_RA_SALESPERSON_ID,A111CYB,480948
XX_RA_SALESPERSON_ID,A111E17,481226
XX_RA_SALESPERSON_ID,A111E19,481226
XX_RA_SALESPERSON_ID,A111E1M,481226
XX_RA_SALESPERSON_ID,A111J48,480948
XX_RA_SALESPERSON_ID,A111J49,481435
XX_RA_SALESPERSON_ID,A111J50,480953
XX_RA_SALESPERSON_ID,A111J51,480980
XX_RA_SALESPERSON_ID,A111J53,480990
XX_RA_SALESPERSON_ID,A111N14,481226
XX_RA_SALESPERSON_ID,A111N31,480980
XX_RA_SALESPERSON_ID,A111PCC,481226
XX_RA_SALESPERSON_ID,A120000,67798
XX_RA_SALESPERSON_ID,A130000,0
XX_RA_SALESPERSON_ID,A131000,0
XX_RA_SALESPERSON_ID,A13101A,481207
XX_RA_SALESPERSON_ID,A13102A,481210
XX_RA_SALESPERSON_ID,A131036,481210
XX_RA_SALESPERSON_ID,A13104A,485604
XX_RA_SALESPERSON_ID,A13105A,485443
XX_RA_SALESPERSON_ID,A131373,485604
XX_RA_SALESPERSON_ID,A131B46,481207
XX_RA_SALESPERSON_ID,A131CZH,481210
XX_RA_SALESPERSON_ID,A131J74,485604
XX_RA_SALESPERSON_ID,A140000,54390
XX_RA_SALESPERSON_ID,A141000,0
XX_RA_SALESPERSON_ID,A150000,0
XX_RA_SALESPERSON_ID,A151000,0
XX_RA_SALESPERSON_ID,A200000,61323
XX_RA_SALESPERSON_ID,A201000,53645
XX_RA_SALESPERSON_ID,A20101A,481139
XX_RA_SALESPERSON_ID,A201022,996895
XX_RA_SALESPERSON_ID,A20103A,480985
XX_RA_SALESPERSON_ID,A20105A,481186
XX_RA_SALESPERSON_ID,A20106A,481224
XX_RA_SALESPERSON_ID,A201076,481030
XX_RA_SALESPERSON_ID,A20107A,481030
XX_RA_SALESPERSON_ID,A20108A,481234
XX_RA_SALESPERSON_ID,A20109A,481171
XX_RA_SALESPERSON_ID,A20110A,481174
XX_RA_SALESPERSON_ID,A20111A,481176
XX_RA_SALESPERSON_ID,A20112A,996895
XX_RA_SALESPERSON_ID,A20113A,996923
XX_RA_SALESPERSON_ID,A20114A,61331
XX_RA_SALESPERSON_ID,A20115A,61422
XX_RA_SALESPERSON_ID,A20116A,491908
XX_RA_SALESPERSON_ID,A201176,481030
XX_RA_SALESPERSON_ID,A201652,481171
XX_RA_SALESPERSON_ID,A201655,481176
XX_RA_SALESPERSON_ID,A201842,481171
XX_RA_SALESPERSON_ID,A201A20,481186
XX_RA_SALESPERSON_ID,A201B03,481186
XX_RA_SALESPERSON_ID,A201B53,480985
XX_RA_SALESPERSON_ID,A201B71,481224
XX_RA_SALESPERSON_ID,A201B82,481139
XX_RA_SALESPERSON_ID,A201CAT,480985
XX_RA_SALESPERSON_ID,A201CI6,481030
XX_RA_SALESPERSON_ID,A201CKG,481224
XX_RA_SALESPERSON_ID,A201CSN,996923
XX_RA_SALESPERSON_ID,A201CYY,481139
XX_RA_SALESPERSON_ID,A201E1I,481171
XX_RA_SALESPERSON_ID,A201E1P,481234
XX_RA_SALESPERSON_ID,A201E2D,996923
XX_RA_SALESPERSON_ID,A201E2E,481224
XX_RA_SALESPERSON_ID,A201E2J,996923
XX_RA_SALESPERSON_ID,A201E2K,481030
XX_RA_SALESPERSON_ID,A201E2L,480985
XX_RA_SALESPERSON_ID,A201E2M,481224
XX_RA_SALESPERSON_ID,A201E2N,481139
XX_RA_SALESPERSON_ID,A201E89,996923
XX_RA_SALESPERSON_ID,A201F03,480985
XX_RA_SALESPERSON_ID,A201J1A,491908
XX_RA_SALESPERSON_ID,A201J1B,481030
XX_RA_SALESPERSON_ID,A201J1P,480985
XX_RA_SALESPERSON_ID,A201J2U,481224
XX_RA_SALESPERSON_ID,A201J2X,481186
XX_RA_SALESPERSON_ID,A201J93,481139
XX_RA_SALESPERSON_ID,A201J96,996895
XX_RA_SALESPERSON_ID,A201J97,481171
XX_RA_SALESPERSON_ID,A201SCK,481224
XX_RA_SALESPERSON_ID,A300000,126644
XX_RA_SALESPERSON_ID,A400000,81752
XX_RA_SALESPERSON_ID,A401000,480965
XX_RA_SALESPERSON_ID,A40101A,481003
XX_RA_SALESPERSON_ID,A40102A,481008
XX_RA_SALESPERSON_ID,A40103A,481178
XX_RA_SALESPERSON_ID,A40104A,481214
XX_RA_SALESPERSON_ID,A40105A,481167
XX_RA_SALESPERSON_ID,A40106A,481169
XX_RA_SALESPERSON_ID,A40108A,481014
XX_RA_SALESPERSON_ID,A40109A,480999
XX_RA_SALESPERSON_ID,A401101,996893
XX_RA_SALESPERSON_ID,A40110A,481175
XX_RA_SALESPERSON_ID,A40111A,481015
XX_RA_SALESPERSON_ID,A40112A,481181
XX_RA_SALESPERSON_ID,A40113A,996893
XX_RA_SALESPERSON_ID,A401152,481003
XX_RA_SALESPERSON_ID,A40115A,996897
XX_RA_SALESPERSON_ID,A40116A,996898
XX_RA_SALESPERSON_ID,A40117A,996900
XX_RA_SALESPERSON_ID,A40118A,996901
XX_RA_SALESPERSON_ID,A40119A,996904
XX_RA_SALESPERSON_ID,A40120A,996907
XX_RA_SALESPERSON_ID,A40121A,996908
XX_RA_SALESPERSON_ID,A40122A,996911
XX_RA_SALESPERSON_ID,A40123A,996912
XX_RA_SALESPERSON_ID,A401243,996919
XX_RA_SALESPERSON_ID,A40124A,996913
XX_RA_SALESPERSON_ID,A40125A,996916
XX_RA_SALESPERSON_ID,A40126A,996917
XX_RA_SALESPERSON_ID,A40127A,996919
XX_RA_SALESPERSON_ID,A40128A,996920
XX_RA_SALESPERSON_ID,A40129A,996921
XX_RA_SALESPERSON_ID,A401670,481008
XX_RA_SALESPERSON_ID,A401702,996900
XX_RA_SALESPERSON_ID,A401703,996911
XX_RA_SALESPERSON_ID,A401704,996921
XX_RA_SALESPERSON_ID,A401707,481169
XX_RA_SALESPERSON_ID,A401711,996900
XX_RA_SALESPERSON_ID,A401712,996897
XX_RA_SALESPERSON_ID,A401713,480999
XX_RA_SALESPERSON_ID,A401714,481175
XX_RA_SALESPERSON_ID,A401716,480999
XX_RA_SALESPERSON_ID,A401718,996904
XX_RA_SALESPERSON_ID,A401719,996898
XX_RA_SALESPERSON_ID,A401721,481178
XX_RA_SALESPERSON_ID,A401722,481181
XX_RA_SALESPERSON_ID,A401727,481167
XX_RA_SALESPERSON_ID,A401728,481167
XX_RA_SALESPERSON_ID,A401729,996916
XX_RA_SALESPERSON_ID,A401730,996916
XX_RA_SALESPERSON_ID,A401732,996900
XX_RA_SALESPERSON_ID,A401733,481178
XX_RA_SALESPERSON_ID,A401734,996893
XX_RA_SALESPERSON_ID,A401735,996893
XX_RA_SALESPERSON_ID,A401737,996893
XX_RA_SALESPERSON_ID,A401739,996907
XX_RA_SALESPERSON_ID,A401768,996920
XX_RA_SALESPERSON_ID,A401770,996901
XX_RA_SALESPERSON_ID,A401772,996907
XX_RA_SALESPERSON_ID,A401779,996912
XX_RA_SALESPERSON_ID,A401780,996908
XX_RA_SALESPERSON_ID,A401781,481015
XX_RA_SALESPERSON_ID,A401785,996917
XX_RA_SALESPERSON_ID,A401788,996921
XX_RA_SALESPERSON_ID,A401798,996917
XX_RA_SALESPERSON_ID,A401799,996913
XX_RA_SALESPERSON_ID,A401895,996907
XX_RA_SALESPERSON_ID,A401A09,481008
XX_RA_SALESPERSON_ID,A401A15,481178
XX_RA_SALESPERSON_ID,A401A18,996893
XX_RA_SALESPERSON_ID,A401A45,481178
XX_RA_SALESPERSON_ID,A401A46,996897
XX_RA_SALESPERSON_ID,A401A47,480999
XX_RA_SALESPERSON_ID,A401A48,996904
XX_RA_SALESPERSON_ID,A401A49,996908
XX_RA_SALESPERSON_ID,A401A50,996913
XX_RA_SALESPERSON_ID,A401A51,481003
XX_RA_SALESPERSON_ID,A401A52,481167
XX_RA_SALESPERSON_ID,A401A54,481181
XX_RA_SALESPERSON_ID,A401A55,996900
XX_RA_SALESPERSON_ID,A401A56,996907
XX_RA_SALESPERSON_ID,A401A65,996921
XX_RA_SALESPERSON_ID,A401A73,996917
XX_RA_SALESPERSON_ID,A401A91,481214
XX_RA_SALESPERSON_ID,A401B01,996907
XX_RA_SALESPERSON_ID,A401B23,481014
XX_RA_SALESPERSON_ID,A401B37,996900
XX_RA_SALESPERSON_ID,A401B44,481169
XX_RA_SALESPERSON_ID,A401B49,996897
XX_RA_SALESPERSON_ID,A401B60,996900
XX_RA_SALESPERSON_ID,A401B97,996893
XX_RA_SALESPERSON_ID,A401C19,996898
XX_RA_SALESPERSON_ID,A401CK2,996911
XX_RA_SALESPERSON_ID,A401CK4,996901
XX_RA_SALESPERSON_ID,A401CK5,996897
XX_RA_SALESPERSON_ID,A401CK7,996907
XX_RA_SALESPERSON_ID,A401CK8,996921
XX_RA_SALESPERSON_ID,A401CKB,996916
XX_RA_SALESPERSON_ID,A401CL1,996893
XX_RA_SALESPERSON_ID,A401CL2,996900
XX_RA_SALESPERSON_ID,A401CL5,996913
XX_RA_SALESPERSON_ID,A401CM2,481169
XX_RA_SALESPERSON_ID,A401CM8,996913
XX_RA_SALESPERSON_ID,A401CN1,480999
XX_RA_SALESPERSON_ID,A401CN4,481175
XX_RA_SALESPERSON_ID,A401CN7,481178
XX_RA_SALESPERSON_ID,A401CO1,996919
XX_RA_SALESPERSON_ID,A401CRS,481008
XX_RA_SALESPERSON_ID,A401CXH,996893
XX_RA_SALESPERSON_ID,A401CXJ,996898
XX_RA_SALESPERSON_ID,A401CXK,480999
XX_RA_SALESPERSON_ID,A401CXL,481175
XX_RA_SALESPERSON_ID,A401CXM,996900
XX_RA_SALESPERSON_ID,A401CXN,996901
XX_RA_SALESPERSON_ID,A401CYX,996916
XX_RA_SALESPERSON_ID,A401E15,996920
XX_RA_SALESPERSON_ID,A401E1K,996908
XX_RA_SALESPERSON_ID,A401E1U,481214
XX_RA_SALESPERSON_ID,A401E39,481014
XX_RA_SALESPERSON_ID,A401E70,996908
XX_RA_SALESPERSON_ID,A401J1W,996893
XX_RA_SALESPERSON_ID,A401J1X,481169
XX_RA_SALESPERSON_ID,A401J1Y,996917
XX_RA_SALESPERSON_ID,A401J1Z,996897
XX_RA_SALESPERSON_ID,A401J2A,996898
XX_RA_SALESPERSON_ID,A401J2B,480999
XX_RA_SALESPERSON_ID,A401J2C,481175
XX_RA_SALESPERSON_ID,A401J2D,996904
XX_RA_SALESPERSON_ID,A401J2E,996908
XX_RA_SALESPERSON_ID,A401J2F,996912
XX_RA_SALESPERSON_ID,A401J2G,996916
XX_RA_SALESPERSON_ID,A401J2H,481003
XX_RA_SALESPERSON_ID,A401J2I,481008
XX_RA_SALESPERSON_ID,A401J2J,481178
XX_RA_SALESPERSON_ID,A401J2L,481167
XX_RA_SALESPERSON_ID,A401J2N,996900
XX_RA_SALESPERSON_ID,A401J2O,996901
XX_RA_SALESPERSON_ID,A401J2P,996907
XX_RA_SALESPERSON_ID,A401J2Q,996919
XX_RA_SALESPERSON_ID,A401J2R,996921
XX_RA_SALESPERSON_ID,A401J2S,481181
XX_RA_SALESPERSON_ID,A401J3I,996907
XX_RA_SALESPERSON_ID,A401J3O,481214
